Time (s),AIN0 (V),AIN1 (V)
30.263000,0.091901,0.091894
30.264000,0.091901,0.091894
30.265000,0.091667,0.091664
30.266000,0.091474,0.091471
30.267000,0.091369,0.091366
30.268000,0.091297,0.091297
30.269000,0.091259,0.091255
30.270000,0.091227,0.091217
30.271000,0.091195,0.091192
30.272000,0.091176,0.091176
30.273000,0.091164,0.091161
30.274000,0.091154,0.091151
30.275000,0.091148,0.091142
30.276000,0.091154,0.091154
30.277000,0.091217,0.091217
30.278000,0.091176,0.091173
30.279000,0.091154,0.091154
30.280000,0.091148,0.091148
30.281000,0.091142,0.091138
30.282000,0.091135,0.091135
30.283000,0.091132,0.091129
30.284000,0.091135,0.091129
30.285000,0.091135,0.091126
30.286000,0.091129,0.091126
30.287000,0.091129,0.091129
30.288000,0.091126,0.091123
30.289000,0.091123,0.091119
30.290000,0.091126,0.091123
30.291000,0.091123,0.091123
30.292000,0.091126,0.091119
30.293000,0.091123,0.091123
30.294000,0.091123,0.091123
30.295000,0.091119,0.091119
30.296000,0.091119,0.091119
30.297000,0.091119,0.091119
30.298000,0.091123,0.091116
30.299000,0.091126,0.091119
30.300000,0.091119,0.091119
30.301000,0.091119,0.091119
30.302000,0.091119,0.091116
30.303000,0.091119,0.091110
30.304000,0.091119,0.091116
30.305000,0.091123,0.091113
30.306000,0.091123,0.091116
30.307000,0.091119,0.091113
30.308000,0.091116,0.091113
30.309000,0.091119,0.091116
30.310000,0.091116,0.091116
30.311000,0.091113,0.091113
30.312000,0.091119,0.091116
30.313000,0.091116,0.091113
30.314000,0.091116,0.091116
30.315000,0.091347,0.091347
30.316000,0.091537,0.091534
30.317000,0.091645,0.091641
30.318000,0.091711,0.091708
30.319000,0.091765,0.091758
30.320000,0.091800,0.091793
30.321000,0.091825,0.091819
30.322000,0.091841,0.091838
30.323000,0.091853,0.091850
30.324000,0.091863,0.091860
30.325000,0.091872,0.091866
30.326000,0.091875,0.091875
30.327000,0.091879,0.091879
30.328000,0.091882,0.091879
30.329000,0.091882,0.091882
30.330000,0.091888,0.091885
30.331000,0.091894,0.091891
30.332000,0.091891,0.091885
30.333000,0.091891,0.091885
30.334000,0.091891,0.091888
30.335000,0.091891,0.091888
30.336000,0.091894,0.091888
30.337000,0.091898,0.091888
30.338000,0.091891,0.091888
30.339000,0.091894,0.091894
30.340000,0.091898,0.091888
30.341000,0.091894,0.091891
30.342000,0.091898,0.091888
30.343000,0.091891,0.091894
30.344000,0.091894,0.091888
30.345000,0.091894,0.091891
30.346000,0.091894,0.091888
30.347000,0.091898,0.091891
30.348000,0.091894,0.091891
30.349000,0.091898,0.091894
30.350000,0.091894,0.091888
30.351000,0.091894,0.091891
30.352000,0.091898,0.091888
30.353000,0.091894,0.091891
30.354000,0.091898,0.091891
30.355000,0.091894,0.091891
30.356000,0.091898,0.091891
30.357000,0.091894,0.091894
30.358000,0.091898,0.091888
30.359000,0.091894,0.091891
30.360000,0.091939,0.091932
30.361000,0.091917,0.091910
30.362000,0.091913,0.091898
30.363000,0.091894,0.091898
30.364000,0.091901,0.091891
30.365000,0.091673,0.091670
30.366000,0.091477,0.091471
30.367000,0.091363,0.091357
30.368000,0.091297,0.091290
30.369000,0.091249,0.091243
30.370000,0.091208,0.091208
30.371000,0.091189,0.091183
30.372000,0.091173,0.091161
30.373000,0.091157,0.091154
30.374000,0.091148,0.091142
30.375000,0.091138,0.091135
30.376000,0.091132,0.091129
30.377000,0.091132,0.091123
30.378000,0.091129,0.091126
30.379000,0.091126,0.091119
30.380000,0.091119,0.091123
30.381000,0.091119,0.091116
30.382000,0.091123,0.091113
30.383000,0.091116,0.091116
30.384000,0.091116,0.091113
30.385000,0.091116,0.091110
30.386000,0.091116,0.091110
30.387000,0.091116,0.091107
30.388000,0.091107,0.091113
30.389000,0.091113,0.091110
30.390000,0.091113,0.091110
30.391000,0.091113,0.091107
30.392000,0.091116,0.091110
30.393000,0.091116,0.091107
30.394000,0.091113,0.091110
30.395000,0.091113,0.091104
30.396000,0.091110,0.091110
30.397000,0.091110,0.091107
30.398000,0.091113,0.091110
30.399000,0.091110,0.091110
30.400000,0.091110,0.091107
30.401000,0.091113,0.091110
30.402000,0.091110,0.091107
30.403000,0.091110,0.091107
30.404000,0.091110,0.091110
30.405000,0.091113,0.091104
30.406000,0.091113,0.091107
30.407000,0.091104,0.091107
30.408000,0.091110,0.091110
30.409000,0.091116,0.091110
30.410000,0.091113,0.091113
30.411000,0.091119,0.091110
30.412000,0.091119,0.091113
30.413000,0.091119,0.091113
30.414000,0.091119,0.091113
30.415000,0.091350,0.091341
30.416000,0.091534,0.091534
30.417000,0.091645,0.091638
30.418000,0.091714,0.091708
30.419000,0.091762,0.091762
30.420000,0.091800,0.091790
30.421000,0.091819,0.091819
30.422000,0.091838,0.091838
30.423000,0.091853,0.091850
30.424000,0.091866,0.091856
30.425000,0.091872,0.091869
30.426000,0.091875,0.091866
30.427000,0.091882,0.091875
30.428000,0.091882,0.091882
30.429000,0.091885,0.091882
30.430000,0.091885,0.091885
30.431000,0.091891,0.091888
30.432000,0.091891,0.091882
30.433000,0.091894,0.091885
30.434000,0.091894,0.091885
30.435000,0.091894,0.091891
30.436000,0.091894,0.091888
30.437000,0.091891,0.091891
30.438000,0.091891,0.091891
30.439000,0.091894,0.091888
30.440000,0.091898,0.091894
30.441000,0.091894,0.091891
30.442000,0.091901,0.091888
30.443000,0.091894,0.091888
30.444000,0.091891,0.091888
30.445000,0.091894,0.091888
30.446000,0.091901,0.091888
30.447000,0.091898,0.091888
30.448000,0.091907,0.091901
30.449000,0.091989,0.091989
30.450000,0.092034,0.092024
30.451000,0.092059,0.092049
30.452000,0.092078,0.092072
30.453000,0.092087,0.092084
30.454000,0.092097,0.092097
30.455000,0.092103,0.092100
30.456000,0.092110,0.092103
30.457000,0.092110,0.092110
30.458000,0.092116,0.092113
30.459000,0.092116,0.092110
30.460000,0.092116,0.092110
30.461000,0.092122,0.092116
30.462000,0.092132,0.092129
30.463000,0.092125,0.092119
30.464000,0.092122,0.092119
30.465000,0.091894,0.091891
30.466000,0.091705,0.091695
30.467000,0.091591,0.091591
30.468000,0.091524,0.091521
30.469000,0.091477,0.091471
30.470000,0.091439,0.091442
30.471000,0.091417,0.091417
30.472000,0.091404,0.091395
30.473000,0.091385,0.091382
30.474000,0.091376,0.091379
30.475000,0.091372,0.091372
30.476000,0.091369,0.091363
30.477000,0.091363,0.091360
30.478000,0.091357,0.091357
30.479000,0.091363,0.091350
30.480000,0.091357,0.091353
30.481000,0.091357,0.091353
30.482000,0.091350,0.091350
30.483000,0.091357,0.091350
30.484000,0.091353,0.091347
30.485000,0.091353,0.091344
30.486000,0.091347,0.091350
30.487000,0.091347,0.091344
30.488000,0.091341,0.091347
30.489000,0.091350,0.091341
30.490000,0.091335,0.091328
30.491000,0.091252,0.091249
30.492000,0.091205,0.091211
30.493000,0.091186,0.091179
30.494000,0.091164,0.091161
30.495000,0.091148,0.091148
30.496000,0.091148,0.091142
30.497000,0.091135,0.091135
30.498000,0.091138,0.091129
30.499000,0.091129,0.091126
31.000000,0.091129,0.091129
31.001000,0.091129,0.091123
31.002000,0.091123,0.091119
31.003000,0.091123,0.091119
31.004000,0.091123,0.091119
31.005000,0.091123,0.091119
31.006000,0.091123,0.091116
31.007000,0.091123,0.091123
31.008000,0.091126,0.091116
31.009000,0.091123,0.091116
31.010000,0.091119,0.091116
31.011000,0.091119,0.091116
31.012000,0.091123,0.091116
31.013000,0.091116,0.091113
31.014000,0.091116,0.091116
31.015000,0.091350,0.091350
31.016000,0.091537,0.091534
31.017000,0.091645,0.091641
31.018000,0.091717,0.091711
31.019000,0.091765,0.091758
31.020000,0.091796,0.091796
31.021000,0.091819,0.091819
31.022000,0.091834,0.091834
31.023000,0.091856,0.091850
31.024000,0.091860,0.091860
31.025000,0.091869,0.091869
31.026000,0.091879,0.091875
31.027000,0.091879,0.091875
31.028000,0.091879,0.091882
31.029000,0.091888,0.091882
31.030000,0.091888,0.091885
31.031000,0.091888,0.091885
31.032000,0.091901,0.091901
31.033000,0.091974,0.091964
31.034000,0.091932,0.091926
31.035000,0.091917,0.091910
31.036000,0.091907,0.091907
31.037000,0.091907,0.091901
31.038000,0.091901,0.091898
31.039000,0.091898,0.091898
31.040000,0.091898,0.091894
31.041000,0.091901,0.091894
31.042000,0.091898,0.091894
31.043000,0.091894,0.091891
31.044000,0.091894,0.091891
31.045000,0.091894,0.091891
31.046000,0.091894,0.091888
31.047000,0.091891,0.091888
31.048000,0.091894,0.091891
31.049000,0.091894,0.091888
31.050000,0.091891,0.091894
31.051000,0.091898,0.091891
31.052000,0.091894,0.091894
31.053000,0.091901,0.091891
31.054000,0.091898,0.091888
31.055000,0.091894,0.091888
31.056000,0.091894,0.091891
31.057000,0.091898,0.091894
31.058000,0.091907,0.091898
31.059000,0.091901,0.091898
31.060000,0.091898,0.091898
31.061000,0.091901,0.091898
31.062000,0.091894,0.091898
31.063000,0.091901,0.091894
31.064000,0.091894,0.091891
31.065000,0.091667,0.091660
31.066000,0.091474,0.091471
31.067000,0.091366,0.091363
31.068000,0.091300,0.091293
31.069000,0.091249,0.091252
31.070000,0.091211,0.091211
31.071000,0.091192,0.091186
31.072000,0.091173,0.091167
31.073000,0.091164,0.091161
31.074000,0.091148,0.091148
31.075000,0.091138,0.091142
31.076000,0.091142,0.091135
31.077000,0.091132,0.091132
31.078000,0.091135,0.091129
31.079000,0.091129,0.091129
31.080000,0.091129,0.091129
31.081000,0.091126,0.091123
31.082000,0.091126,0.091119
31.083000,0.091123,0.091123
31.084000,0.091123,0.091123
31.085000,0.091119,0.091119
31.086000,0.091123,0.091119
31.087000,0.091119,0.091119
31.088000,0.091123,0.091116
31.089000,0.091123,0.091119
31.090000,0.091123,0.091116
31.091000,0.091116,0.091116
31.092000,0.091123,0.091116
31.093000,0.091123,0.091116
31.094000,0.091116,0.091113
31.095000,0.091116,0.091116
31.096000,0.091119,0.091116
31.097000,0.091119,0.091110
31.098000,0.091116,0.091116
31.099000,0.091116,0.091113
31.100000,0.091113,0.091116
31.101000,0.091119,0.091110
31.102000,0.091113,0.091116
31.103000,0.091116,0.091116
31.104000,0.091116,0.091113
31.105000,0.091116,0.091113
31.106000,0.091116,0.091116
31.107000,0.091119,0.091116
31.108000,0.091119,0.091113
31.109000,0.091116,0.091113
31.110000,0.091116,0.091113
31.111000,0.091113,0.091116
31.112000,0.091116,0.091113
31.113000,0.091116,0.091110
31.114000,0.091116,0.091110
31.115000,0.091347,0.091344
31.116000,0.091575,0.091575
31.117000,0.091664,0.091660
31.118000,0.091724,0.091720
31.119000,0.091768,0.091762
31.120000,0.091793,0.091790
31.121000,0.091819,0.091812
31.122000,0.091838,0.091831
31.123000,0.091844,0.091844
31.124000,0.091860,0.091853
31.125000,0.091863,0.091863
31.126000,0.091866,0.091863
31.127000,0.091875,0.091863
31.128000,0.091872,0.091869
31.129000,0.091879,0.091872
31.130000,0.091882,0.091875
31.131000,0.091879,0.091879
31.132000,0.091879,0.091879
31.133000,0.091882,0.091882
31.134000,0.091882,0.091882
31.135000,0.091888,0.091882
31.136000,0.091888,0.091879
31.137000,0.091882,0.091882
31.138000,0.091885,0.091882
31.139000,0.091879,0.091882
31.140000,0.091888,0.091875
31.141000,0.091885,0.091885
31.142000,0.091888,0.091885
31.143000,0.091882,0.091882
31.144000,0.091888,0.091888
31.145000,0.091888,0.091879
31.146000,0.091888,0.091879
31.147000,0.091885,0.091882
31.148000,0.091888,0.091882
31.149000,0.091888,0.091882
31.150000,0.091888,0.091885
31.151000,0.091888,0.091885
31.152000,0.091888,0.091882
31.153000,0.091888,0.091898
31.154000,0.091888,0.091888
31.155000,0.091888,0.091888
31.156000,0.091888,0.091888
31.157000,0.091888,0.091888
31.158000,0.091891,0.091879
31.159000,0.091888,0.091888
31.160000,0.091888,0.091885
31.161000,0.091888,0.091885
31.162000,0.091891,0.091885
31.163000,0.091891,0.091888
31.164000,0.091894,0.091891
31.165000,0.091664,0.091657
31.166000,0.091471,0.091467
31.167000,0.091363,0.091363
31.168000,0.091300,0.091287
31.169000,0.091249,0.091243
31.170000,0.091214,0.091211
31.171000,0.091192,0.091189
31.172000,0.091173,0.091173
31.173000,0.091164,0.091157
31.174000,0.091151,0.091148
31.175000,0.091145,0.091135
31.176000,0.091135,0.091135
31.177000,0.091135,0.091129
31.178000,0.091142,0.091129
31.179000,0.091129,0.091123
31.180000,0.091132,0.091123
31.181000,0.091123,0.091123
31.182000,0.091123,0.091123
31.183000,0.091126,0.091119
31.184000,0.091123,0.091119
31.185000,0.091126,0.091116
31.186000,0.091119,0.091119
31.187000,0.091123,0.091123
31.188000,0.091116,0.091119
31.189000,0.091119,0.091116
31.190000,0.091116,0.091116
31.191000,0.091123,0.091113
31.192000,0.091119,0.091113
31.193000,0.091119,0.091116
31.194000,0.091116,0.091116
31.195000,0.091116,0.091123
31.196000,0.091119,0.091119
31.197000,0.091119,0.091110
31.198000,0.091116,0.091116
31.199000,0.091119,0.091113
31.200000,0.091126,0.091116
31.201000,0.091116,0.091113
31.202000,0.091116,0.091110
31.203000,0.091116,0.091113
31.204000,0.091126,0.091129
31.205000,0.091211,0.091208
31.206000,0.091255,0.091252
31.207000,0.091284,0.091278
31.208000,0.091297,0.091297
31.209000,0.091309,0.091306
31.210000,0.091316,0.091316
31.211000,0.091322,0.091322
31.212000,0.091325,0.091325
31.213000,0.091331,0.091328
31.214000,0.091335,0.091328
31.215000,0.091559,0.091565
31.216000,0.091758,0.091752
31.217000,0.091863,0.091863
31.218000,0.091932,0.091929
31.219000,0.091983,0.091977
31.220000,0.092015,0.092012
31.221000,0.092040,0.092040
31.222000,0.092059,0.092059
31.223000,0.092075,0.092072
31.224000,0.092087,0.092081
31.225000,0.092091,0.092087
31.226000,0.092097,0.092094
31.227000,0.092106,0.092097
31.228000,0.092110,0.092106
31.229000,0.092106,0.092110
31.230000,0.092113,0.092106
31.231000,0.092116,0.092110
31.232000,0.092116,0.092116
31.233000,0.092113,0.092113
31.234000,0.092116,0.092110
31.235000,0.092113,0.092110
31.236000,0.092116,0.092113
31.237000,0.092122,0.092116
31.238000,0.092119,0.092116
31.239000,0.092119,0.092110
31.240000,0.092119,0.092116
31.241000,0.092116,0.092116
31.242000,0.092116,0.092113
31.243000,0.092122,0.092116
31.244000,0.092119,0.092119
31.245000,0.092122,0.092116
31.246000,0.092106,0.092103
31.247000,0.092024,0.092018
31.248000,0.091996,0.091989
31.249000,0.091964,0.091961
31.250000,0.091948,0.091939
31.251000,0.091932,0.091929
31.252000,0.091923,0.091923
31.253000,0.091913,0.091913
31.254000,0.091910,0.091910
31.255000,0.091907,0.091901
31.256000,0.091904,0.091904
31.257000,0.091907,0.091898
31.258000,0.091904,0.091901
31.259000,0.091904,0.091901
31.260000,0.091901,0.091898
31.261000,0.091901,0.091901
31.262000,0.091901,0.091898
31.263000,0.091901,0.091894
31.264000,0.091901,0.091898
31.265000,0.091670,0.091660
31.266000,0.091480,0.091471
31.267000,0.091369,0.091366
31.268000,0.091300,0.091293
31.269000,0.091255,0.091252
31.270000,0.091221,0.091214
31.271000,0.091195,0.091189
31.272000,0.091179,0.091173
31.273000,0.091164,0.091161
31.274000,0.091157,0.091148
31.275000,0.091148,0.091142
31.276000,0.091142,0.091135
31.277000,0.091135,0.091138
31.278000,0.091129,0.091126
31.279000,0.091129,0.091132
31.280000,0.091129,0.091126
31.281000,0.091129,0.091126
31.282000,0.091132,0.091123
31.283000,0.091123,0.091119
31.284000,0.091123,0.091116
31.285000,0.091123,0.091116
31.286000,0.091123,0.091119
31.287000,0.091126,0.091119
31.288000,0.091138,0.091132
31.289000,0.091205,0.091198
31.290000,0.091167,0.091161
31.291000,0.091145,0.091142
31.292000,0.091138,0.091132
31.293000,0.091132,0.091126
31.294000,0.091135,0.091126
31.295000,0.091132,0.091123
31.296000,0.091126,0.091126
31.297000,0.091123,0.091119
31.298000,0.091123,0.091116
31.299000,0.091123,0.091116
31.300000,0.091119,0.091119
31.301000,0.091119,0.091119
31.302000,0.091116,0.091116
31.303000,0.091119,0.091116
31.304000,0.091119,0.091119
31.305000,0.091119,0.091119
31.306000,0.091119,0.091116
31.307000,0.091123,0.091110
31.308000,0.091123,0.091113
31.309000,0.091116,0.091113
31.310000,0.091119,0.091110
31.311000,0.091123,0.091110
31.312000,0.091116,0.091116
31.313000,0.091116,0.091113
31.314000,0.091116,0.091113
31.315000,0.091344,0.091344
31.316000,0.091534,0.091534
31.317000,0.091638,0.091641
31.318000,0.091711,0.091708
31.319000,0.091765,0.091758
31.320000,0.091793,0.091793
31.321000,0.091822,0.091819
31.322000,0.091838,0.091834
31.323000,0.091850,0.091847
31.324000,0.091860,0.091856
31.325000,0.091866,0.091863
31.326000,0.091875,0.091875
31.327000,0.091875,0.091875
31.328000,0.091882,0.091875
31.329000,0.091888,0.091879
31.330000,0.091882,0.091879
31.331000,0.091888,0.091885
31.332000,0.091891,0.091882
31.333000,0.091888,0.091888
31.334000,0.091891,0.091888
31.335000,0.091891,0.091888
31.336000,0.091894,0.091885
31.337000,0.091894,0.091891
31.338000,0.091894,0.091891
31.339000,0.091891,0.091885
31.340000,0.091891,0.091888
31.341000,0.091891,0.091888
31.342000,0.091898,0.091888
31.343000,0.091898,0.091901
31.344000,0.091904,0.091894
31.345000,0.091898,0.091891
31.346000,0.091901,0.091891
31.347000,0.091898,0.091888
31.348000,0.091894,0.091891
31.349000,0.091894,0.091891
31.350000,0.091894,0.091888
31.351000,0.091894,0.091885
31.352000,0.091894,0.091891
31.353000,0.091894,0.091888
31.354000,0.091894,0.091891
31.355000,0.091898,0.091891
31.356000,0.091898,0.091894
31.357000,0.091894,0.091888
31.358000,0.091898,0.091894
31.359000,0.091898,0.091891
31.360000,0.091898,0.091888
31.361000,0.091898,0.091898
31.362000,0.091894,0.091891
31.363000,0.091898,0.091891
31.364000,0.091898,0.091894
31.365000,0.091667,0.091660
31.366000,0.091474,0.091471
31.367000,0.091366,0.091357
31.368000,0.091293,0.091293
31.369000,0.091249,0.091243
31.370000,0.091217,0.091214
31.371000,0.091192,0.091192
31.372000,0.091217,0.091214
31.373000,0.091179,0.091173
31.374000,0.091161,0.091154
31.375000,0.091151,0.091145
31.376000,0.091138,0.091132
31.377000,0.091135,0.091129
31.378000,0.091126,0.091129
31.379000,0.091123,0.091119
31.380000,0.091123,0.091116
31.381000,0.091119,0.091119
31.382000,0.091116,0.091113
31.383000,0.091116,0.091116
31.384000,0.091116,0.091116
31.385000,0.091116,0.091110
31.386000,0.091110,0.091110
31.387000,0.091116,0.091113
31.388000,0.091113,0.091113
31.389000,0.091113,0.091110
31.390000,0.091116,0.091110
31.391000,0.091113,0.091110
31.392000,0.091113,0.091110
31.393000,0.091113,0.091107
31.394000,0.091110,0.091113
31.395000,0.091113,0.091107
31.396000,0.091113,0.091110
31.397000,0.091110,0.091113
31.398000,0.091110,0.091107
31.399000,0.091104,0.091104
31.400000,0.091110,0.091107
31.401000,0.091110,0.091107
31.402000,0.091107,0.091104
31.403000,0.091110,0.091100
31.404000,0.091110,0.091104
31.405000,0.091110,0.091107
31.406000,0.091107,0.091104
31.407000,0.091110,0.091107
31.408000,0.091110,0.091107
31.409000,0.091110,0.091110
31.410000,0.091110,0.091100
31.411000,0.091107,0.091100
31.412000,0.091107,0.091104
31.413000,0.091107,0.091104
31.414000,0.091107,0.091107
31.415000,0.091341,0.091338
31.416000,0.091531,0.091527
31.417000,0.091641,0.091638
31.418000,0.091711,0.091708
31.419000,0.091758,0.091755
31.420000,0.091796,0.091787
31.421000,0.091819,0.091812
31.422000,0.091838,0.091831
31.423000,0.091850,0.091844
31.424000,0.091860,0.091860
31.425000,0.091869,0.091866
31.426000,0.091875,0.091863
31.427000,0.091879,0.091869
31.428000,0.091882,0.091879
31.429000,0.091882,0.091879
31.430000,0.091888,0.091879
31.431000,0.091885,0.091882
31.432000,0.091885,0.091885
31.433000,0.091888,0.091882
31.434000,0.091888,0.091891
31.435000,0.091891,0.091885
31.436000,0.091888,0.091885
31.437000,0.091894,0.091888
31.438000,0.091898,0.091894
31.439000,0.091898,0.091891
